"mk.id" "chr" "cM"
"4923" "PZE-101081610" 1 65.3
"4918" "PZE-101081565" 1 65.3
"4904" "PZE-101080941" 1 65.3
"4924" "PZE-101081634" 1 65.3
"4922" "PZE-101081602" 1 65.3
"4919" "PZE-101081568" 1 65.3
"4920" "PZE-101081596" 1 65.3
"4946" "PZE-101082298" 1 65.4
"4926" "PZE-101081700" 1 65.4
"4911" "PZE-101081269" 1 65.5
"6315" "PZE-101120380" 1 65.5
"6309" "PZE-101120366" 1 65.5
"4931" "PZE-101081855" 1 65.5
"6314" "PZE-101120379" 1 65.5
"4909" "PZE-101081178" 1 65.5
"4953" "PZE-101082408" 1 65.5
"4914" "PZE-101081483" 1 65.6
"4952" "PZE-101082380" 1 65.7
"4943" "PZE-101082224" 1 65.7
"4973" "PZE-101083295" 1 65.7
"4916" "PZE-101081497" 1 65.8
"4954" "PZE-101082480" 1 65.8
"4947" "PZE-101082329" 1 65.9
"4951" "PZE-101082376" 1 65.9
"4981" "PZE-101083533" 1 66
"4935" "PZE-101081882" 1 66
"4930" "PZE-101081844" 1 66.1
"4928" "PZE-101081841" 1 66.2
"4929" "PZE-101081843" 1 66.2
"4934" "PZE-101081863" 1 66.2
"4983" "PZE-101083578" 1 66.3
"4968" "PZE-101083105" 1 66.4
"4965" "PZE-101083051" 1 66.5
"4957" "PZE-101082552" 1 66.6
"4964" "PZE-101083000" 1 66.6
"4970" "PZE-101083109" 1 66.7
"4959" "PZE-101082768" 1 66.8
"4986" "PZE-101083742" 1 67
"4990" "PZE-101083752" 1 67
"4987" "PZE-101083745" 1 67
"4991" "PZE-101083753" 1 67
"4988" "PZE-101083749" 1 67
"4989" "PZE-101083751" 1 67
"4972" "PZE-101083165" 1 67
"4974" "PZE-101083407" 1 67.1
"4979" "PZE-101083423" 1 67.1
"4994" "PZE-101083788" 1 67.1
"5022" "PZE-101084453" 1 67.2
"5006" "PZE-101083968" 1 67.2
"5185" "PZE-101090535" 1 67.3
"5030" "PZE-101084671" 1 67.3
"5035" "PZE-101084701" 1 67.3
"4978" "PZE-101083422" 1 67.4
"5004" "PZE-101083950" 1 67.5
"4996" "PZE-101083824" 1 67.5
"5005" "PZE-101083961" 1 67.5
"5018" "PZE-101084259" 1 67.5
"4997" "PZE-101083825" 1 67.5
"5019" "PZE-101084361" 1 67.6
"5027" "PZE-101084593" 1 67.6
"5098" "PZE-101086591" 1 67.7
"5052" "PZE-101085194" 1 67.7
"5012" "PZE-101084058" 1 67.7
"5047" "PZE-101085136" 1 67.7
"4985" "PZE-101083643" 1 67.8
"5014" "PZE-101084096" 1 67.8
"5050" "PZE-101085148" 1 67.8
"5051" "PZE-101085181" 1 67.8
"5049" "PZE-101085146" 1 67.8
"5066" "PZE-101085525" 1 68
"5065" "PZE-101085472" 1 68
"5001" "PZE-101083913" 1 68
"5034" "PZE-101084695" 1 68.1
"4984" "PZE-101083582" 1 68.1
"5032" "PZE-101084676" 1 68.1
"5040" "PZE-101084898" 1 68.1
"5010" "PZE-101084026" 1 68.1
"5031" "PZE-101084674" 1 68.1
"5033" "PZE-101084685" 1 68.1
"5038" "PZE-101084850" 1 68.2
"5089" "PZE-101086195" 1 68.2
"5105" "PZE-101086985" 1 68.2
"5090" "PZE-101086197" 1 68.2
"5078" "PZE-101085882" 1 68.3
"5024" "PZE-101084523" 1 68.3
"5042" "PZE-101085005" 1 68.3
"5011" "PZE-101084038" 1 68.4
"5070" "PZE-101085668" 1 68.4
"5002" "PZE-101083914" 1 68.4
"5000" "PZE-101083876" 1 68.4
"5003" "PZE-101083942" 1 68.4
"5075" "PZE-101085779" 1 68.5
"5096" "PZE-101086524" 1 68.5
"5009" "PZE-101084013" 1 68.5
"5028" "PZE-101084617" 1 68.5
"5046" "PZE-101085101" 1 68.6
"5064" "PZE-101085454" 1 68.6
"5106" "PZE-101087051" 1 68.6
"5039" "PZE-101084888" 1 68.6
"5008" "PZE-101083984" 1 68.6
"5048" "PZE-101085145" 1 68.8
"5086" "PZE-101086107" 1 68.8
"5045" "PZE-101085077" 1 68.9
"5041" "PZE-101084990" 1 68.9
"5060" "PZE-101085336" 1 69.1
"5067" "PZE-101085526" 1 69.1
"5117" "PZE-101087340" 1 69.1
"5118" "PZE-101087422" 1 69.1
"5058" "PZE-101085273" 1 69.1
"5057" "PZE-101085272" 1 69.1
"5063" "PZE-101085393" 1 69.2
"5099" "PZE-101086606" 1 69.2
"5056" "PZE-101085267" 1 69.2
"5054" "PZE-101085247" 1 69.2
"5113" "PZE-101087257" 1 69.3
"5115" "PZE-101087264" 1 69.3
"5165" "PZE-101089121" 1 69.3
"5053" "PZE-101085246" 1 69.3
"5157" "PZE-101088597" 1 69.3
"5112" "PZE-101087242" 1 69.3
"5163" "PZE-101089048" 1 69.4
"5162" "PZE-101089047" 1 69.4
"2459" "PZA00714.1" 1 69.5
"5107" "PZE-101087151" 1 69.5
"5102" "PZE-101086795" 1 69.6
"5135" "PZE-101087759" 1 69.7
"5137" "PZE-101087816" 1 69.7
"5134" "PZE-101087758" 1 69.7
"5081" "PZE-101085916" 1 69.7
"5077" "PZE-101085867" 1 69.7
"5139" "PZE-101087906" 1 69.8
"5138" "PZE-101087901" 1 69.8
"5133" "PZE-101087732" 1 69.8
"5140" "PZE-101087935" 1 69.8
"5155" "PZE-101088417" 1 69.9
"5101" "PZE-101086725" 1 70
"5158" "PZE-101088646" 1 70
"5119" "PZE-101087431" 1 70
"5068" "PZE-101085546" 1 70.1
"5080" "PZE-101085910" 1 70.1
"5082" "PZE-101085917" 1 70.1
"5079" "PZE-101085909" 1 70.1
"5085" "PZE-101086075" 1 70.2
"5142" "PZE-101088004" 1 70.3
"5144" "PZE-101088013" 1 70.3
"5120" "PZE-101087443" 1 70.4
"5071" "PZE-101085696" 1 70.4
"5091" "PZE-101086287" 1 70.4
"5097" "PZE-101086586" 1 70.4
"5141" "PZE-101087969" 1 70.4
"5111" "PZE-101087212" 1 70.5
"5108" "PZE-101087156" 1 70.6
"5084" "PZE-101086015" 1 70.6
"5167" "PZE-101089322" 1 70.7
"5121" "PZE-101087503" 1 70.7
"5161" "PZE-101089042" 1 70.7
"5153" "PZE-101088337" 1 70.7
"5179" "PZE-101090321" 1 70.8
"5104" "PZE-101086823" 1 70.8
"5183" "PZE-101090371" 1 70.8
"5181" "PZE-101090347" 1 70.8
"5145" "PZE-101088153" 1 70.8
"5146" "PZE-101088154" 1 70.8
"5159" "PZE-101088689" 1 70.8
"5127" "PZE-101087587" 1 70.8
"5182" "PZE-101090349" 1 70.8
"5168" "PZE-101089347" 1 70.9
"5191" "PZE-101090748" 1 70.9
"5172" "PZE-101089572" 1 71
"5152" "PZE-101088333" 1 71.2
"5175" "PZE-101089776" 1 71.2
"5154" "PZE-101088395" 1 71.2
"5205" "PZE-101091532" 1 71.3
"5218" "PZE-101092015" 1 71.4
"5217" "PZE-101092009" 1 71.4
"5173" "PZE-101089645" 1 71.5
"5176" "PZE-101089855" 1 71.5
"5187" "PZE-101090700" 1 71.5
"5190" "PZE-101090734" 1 71.5
"5188" "PZE-101090728" 1 71.5
"5189" "PZE-101090729" 1 71.5
"5166" "PZE-101089182" 1 71.5
"5192" "PZE-101090756" 1 71.6
"5198" "PZE-101091104" 1 71.6
"5228" "PZE-101092276" 1 71.7
"5227" "PZE-101092274" 1 71.7
"5222" "PZE-101092091" 1 71.8
"5177" "PZE-101089901" 1 71.9
"5207" "PZE-101091544" 1 72
"5203" "PZE-101091468" 1 72.2
"5206" "PZE-101091535" 1 72.2
"5257" "PZE-101093610" 1 72.3
"5221" "PZE-101092089" 1 72.4
"2173" "PZA00119.4" 1 72.4
"5220" "PZE-101092082" 1 72.5
"5233" "PZE-101092483" 1 72.5
"5364" "PZE-101097163" 1 72.5
"5365" "PZE-101097169" 1 72.5
"5178" "PZE-101090113" 1 72.5
"5197" "PZE-101091094" 1 72.5
"5371" "PZE-101097442" 1 72.6
"5229" "PZE-101092309" 1 72.6
"5225" "PZE-101092175" 1 72.6
"5226" "PZE-101092187" 1 72.6
"5361" "PZE-101097093" 1 72.7
"5193" "PZE-101090870" 1 72.8
"5211" "PZE-101091689" 1 72.8
"5210" "PZE-101091687" 1 72.8
"5199" "PZE-101091269" 1 72.9
"5370" "PZE-101097433" 1 73
"5248" "PZE-101093132" 1 73
"5232" "PZE-101092403" 1 73.1
"5204" "PZE-101091520" 1 73.1
"5255" "PZE-101093602" 1 73.1
"5253" "PZE-101093577" 1 73.2
"5263" "PZE-101093764" 1 73.3
"5234" "PZE-101092737" 1 73.3
"5215" "PZE-101091849" 1 73.3
"5264" "PZE-101093782" 1 73.4
"5265" "PZE-101093841" 1 73.4
"5266" "PZE-101093863" 1 73.4
"5267" "PZE-101093920" 1 73.5
"5247" "PZE-101093125" 1 73.5
"5246" "PZE-101093079" 1 73.5
"5223" "PZE-101092130" 1 73.6
"5368" "PZE-101097273" 1 73.6
"5417" "PZE-101098937" 1 73.6
"5274" "PZE-101094074" 1 73.6
"5279" "PZE-101094126" 1 73.6
"5282" "PZE-101094170" 1 73.6
"5401" "PZE-101098575" 1 73.6
"5425" "PZE-101099335" 1 73.7
"5269" "PZE-101093952" 1 73.7
"5423" "PZE-101099263" 1 73.7
"5363" "PZE-101097136" 1 73.7
"5270" "PZE-101094004" 1 73.8
"5409" "PZE-101098762" 1 73.8
"5280" "PZE-101094138" 1 73.8
"5258" "PZE-101093639" 1 73.9
"5244" "PZE-101093040" 1 73.9
"5367" "PZE-101097271" 1 73.9
"5373" "PZE-101097500" 1 73.9
"5241" "PZE-101092995" 1 74
"5379" "PZE-101097716" 1 74
"5237" "PZE-101092880" 1 74
"5272" "PZE-101094046" 1 74
"5287" "PZE-101094285" 1 74
"5271" "PZE-101094042" 1 74
"5283" "PZE-101094178" 1 74
"5397" "PZE-101098535" 1 74.1
"5384" "PZE-101098199" 1 74.1
"5424" "PZE-101099279" 1 74.2
"5430" "PZE-101099581" 1 74.2
"5407" "PZE-101098755" 1 74.2
"5378" "PZE-101097662" 1 74.2
"5429" "PZE-101099549" 1 74.2
"5275" "PZE-101094075" 1 74.2
"5391" "PZE-101098315" 1 74.3
"5439" "PZE-101099739" 1 74.3
"5376" "PZE-101097596" 1 74.4
"5445" "PZE-101099841" 1 74.4
"5375" "PZE-101097594" 1 74.4
"5442" "PZE-101099815" 1 74.4
"5303" "PZE-101095023" 1 74.5
"5422" "PZE-101099237" 1 74.5
"5380" "PZE-101097858" 1 74.6
"5420" "PZE-101099031" 1 74.7
"5320" "PZE-101095685" 1 74.7
"5345" "PZE-101096341" 1 74.8
"5432" "PZE-101099587" 1 74.8
"5394" "PZE-101098508" 1 74.8
"5343" "PZE-101096149" 1 74.8
"5385" "PZE-101098216" 1 74.8
"5433" "PZE-101099594" 1 74.8
"5395" "PZE-101098509" 1 74.8
"5431" "PZE-101099584" 1 74.8
"5436" "PZE-101099656" 1 74.9
"5326" "PZE-101095753" 1 74.9
"5393" "PZE-101098479" 1 74.9
"5302" "PZE-101094974" 1 74.9
"5352" "PZE-101096577" 1 74.9
"5346" "PZE-101096356" 1 74.9
"5334" "PZE-101095987" 1 75
"5335" "PZE-101096007" 1 75.1
"5412" "PZE-101098862" 1 75.1
"5358" "PZE-101096958" 1 75.1
"5293" "PZE-101094574" 1 75.1
"5415" "PZE-101098909" 1 75.1
"5413" "PZE-101098864" 1 75.1
"5355" "PZE-101096901" 1 75.1
"5300" "PZE-101094919" 1 75.2
"5307" "PZE-101095175" 1 75.2
"5304" "PZE-101095024" 1 75.2
"5451" "PZE-101100132" 1 75.2
"5285" "PZE-101094237" 1 75.3
"5284" "PZE-101094236" 1 75.3
"5337" "PZE-101096066" 1 75.3
"5340" "PZE-101096111" 1 75.3
"5406" "PZE-101098716" 1 75.4
"5404" "PZE-101098698" 1 75.4
"5319" "PZE-101095663" 1 75.4
"5399" "PZE-101098560" 1 75.4
"5400" "PZE-101098561" 1 75.4
"5390" "PZE-101098295" 1 75.4
"5351" "PZE-101096562" 1 75.4
"5318" "PZE-101095614" 1 75.4
"5398" "PZE-101098559" 1 75.4
"5323" "PZE-101095713" 1 75.5
"5291" "PZE-101094436" 1 75.5
"5440" "PZE-101099757" 1 75.5
"5339" "PZE-101096110" 1 75.6
"5295" "PZE-101094707" 1 75.6
"5297" "PZE-101094823" 1 75.6
"5308" "PZE-101095192" 1 75.6
"5313" "PZE-101095352" 1 75.6
"5341" "PZE-101096127" 1 75.6
"5392" "PZE-101098418" 1 75.7
"5481" "PZE-101100942" 1 75.7
"5322" "PZE-101095712" 1 75.8
"5487" "PZE-101101036" 1 75.8
"5489" "PZE-101101072" 1 75.8
"5471" "PZE-101100633" 1 75.8
"5438" "PZE-101099732" 1 75.8
"5437" "PZE-101099705" 1 75.8
"5347" "PZE-101096416" 1 75.8
"5427" "PZE-101099498" 1 75.8
"5455" "PZE-101100369" 1 75.8
"5421" "PZE-101099084" 1 75.9
"6027" "PZE-101112724" 1 76
"5539" "PZE-101102065" 1 76
"5502" "PZE-101101316" 1 76
"5452" "PZE-101100143" 1 76
"5529" "PZE-101101917" 1 76.1
"5528" "PZE-101101905" 1 76.1
"5563" "PZE-101102424" 1 76.1
"5447" "PZE-101099948" 1 76.1
"5493" "PZE-101101088" 1 76.1
"5450" "PZE-101100046" 1 76.1
"5553" "PZE-101102277" 1 76.1
"5530" "PZE-101101922" 1 76.1
"5325" "PZE-101095752" 1 76.1
"5344" "PZE-101096275" 1 76.2
"5462" "PZE-101100521" 1 76.2
"5463" "PZE-101100522" 1 76.2
"5449" "PZE-101100033" 1 76.3
"5448" "PZE-101100007" 1 76.3
"5296" "PZE-101094774" 1 76.3
"5597" "PZE-101103268" 1 76.3
"5541" "PZE-101102104" 1 76.3
"5601" "PZE-101103441" 1 76.4
"5492" "PZE-101101087" 1 76.4
"5305" "PZE-101095031" 1 76.4
"5555" "PZE-101102330" 1 76.4
"6063" "PZE-101113524" 1 76.4
"5602" "PZE-101103446" 1 76.4
"5556" "PZE-101102333" 1 76.4
"5472" "PZE-101100634" 1 76.5
"5459" "PZE-101100465" 1 76.5
"5503" "PZE-101101331" 1 76.5
"5512" "PZE-101101518" 1 76.5
"5298" "PZE-101094860" 1 76.5
"5511" "PZE-101101510" 1 76.5
"5473" "PZE-101100641" 1 76.5
"5621" "PZE-101103995" 1 76.6
"5698" "PZE-101105662" 1 76.6
"5454" "PZE-101100282" 1 76.7
"5354" "PZE-101096836" 1 76.7
"5482" "PZE-101100951" 1 76.7
"5497" "PZE-101101256" 1 76.7
"5353" "PZE-101096835" 1 76.7
"5527" "PZE-101101899" 1 76.7
"5627" "PZE-101104189" 1 76.7
"5626" "PZE-101104177" 1 76.7
"5494" "PZE-101101153" 1 76.7
"5623" "PZE-101104102" 1 76.7
"5518" "PZE-101101736" 1 76.8
"5331" "PZE-101095906" 1 76.8
"5584" "PZE-101102819" 1 76.8
"5522" "PZE-101101769" 1 76.8
"5517" "PZE-101101730" 1 76.8
"5521" "PZE-101101762" 1 76.8
"5461" "PZE-101100477" 1 76.8
"6346" "PZE-101121148" 1 76.9
"5330" "PZE-101095905" 1 76.9
"5329" "PZE-101095854" 1 76.9
"5690" "PZE-101105466" 1 76.9
"5526" "PZE-101101856" 1 76.9
"5692" "PZE-101105485" 1 76.9
"5687" "PZE-101105447" 1 76.9
"5550" "PZE-101102241" 1 77
"5551" "PZE-101102242" 1 77
"5699" "PZE-101105681" 1 77
"5538" "PZE-101102064" 1 77
"5546" "PZE-101102159" 1 77
"5540" "PZE-101102066" 1 77
"5558" "PZE-101102352" 1 77
"5547" "PZE-101102166" 1 77
"5490" "PZE-101101076" 1 77
"5988" "PZE-101112022" 1 77
"5697" "PZE-101105558" 1 77
"5549" "PZE-101102191" 1 77
"5552" "PZE-101102244" 1 77
"5548" "PZE-101102168" 1 77
"5483" "PZE-101100960" 1 77
"5485" "PZE-101101030" 1 77
"5559" "PZE-101102353" 1 77
"5557" "PZE-101102347" 1 77
"5508" "PZE-101101468" 1 77
"5684" "PZE-101105392" 1 77
"5936" "PZE-101111015" 1 77
"5469" "PZE-101100604" 1 77
"5982" "PZE-101111849" 1 77.1
"5640" "PZE-101104401" 1 77.1
"5486" "PZE-101101031" 1 77.1
"5596" "PZE-101103230" 1 77.1
"5560" "PZE-101102363" 1 77.1
"5533" "PZE-101101977" 1 77.2
"6145" "PZE-101116450" 1 77.2
"5760" "PZE-101106818" 1 77.2
"5740" "PZE-101106425" 1 77.2
"5620" "PZE-101103991" 1 77.3
"5619" "PZE-101103990" 1 77.3
"5612" "PZE-101103947" 1 77.3
"5805" "PZE-101107966" 1 77.3
"5826" "PZE-101108237" 1 77.3
"5792" "PZE-101107658" 1 77.3
"5628" "PZE-101104198" 1 77.3
"5615" "PZE-101103964" 1 77.3
"5817" "PZE-101108171" 1 77.3
"5633" "PZE-101104306" 1 77.3
"5617" "PZE-101103986" 1 77.3
"5786" "PZE-101107450" 1 77.3
"5806" "PZE-101107971" 1 77.3
"5616" "PZE-101103969" 1 77.3
"5629" "PZE-101104216" 1 77.3
"5736" "PZE-101106361" 1 77.3
"5820" "PZE-101108191" 1 77.3
"5825" "PZE-101108236" 1 77.3
"5593" "PZE-101103135" 1 77.4
"5927" "PZE-101110831" 1 77.4
"5513" "PZE-101101536" 1 77.4
"5917" "PZE-101110349" 1 77.4
"6344" "PZE-101121137" 1 77.4
"5916" "PZE-101110348" 1 77.4
"6348" "PZE-101121172" 1 77.4
"6347" "PZE-101121153" 1 77.4
"6079" "PZE-101114012" 1 77.4
"5728" "PZE-101106202" 1 77.5
"6358" "PZE-101121447" 1 77.5
"6140" "PZE-101116342" 1 77.5
"6143" "PZE-101116390" 1 77.5
"5876" "PZE-101109381" 1 77.5
"5896" "PZE-101109784" 1 77.5
"5731" "PZE-101106224" 1 77.5
"5911" "PZE-101110210" 1 77.5
"5865" "PZE-101109208" 1 77.5
"5904" "PZE-101109972" 1 77.5
"6142" "PZE-101116383" 1 77.5
"5822" "PZE-101108224" 1 77.5
"5903" "PZE-101109959" 1 77.5
"5880" "PZE-101109414" 1 77.5
"5708" "PZE-101105984" 1 77.5
"5535" "PZE-101102055" 1 77.5
"6357" "PZE-101121417" 1 77.6
"6150" "PZE-101116496" 1 77.6
"6026" "PZE-101112699" 1 77.6
"6024" "PZE-101112673" 1 77.6
"5534" "PZE-101101991" 1 77.6
"6025" "PZE-101112676" 1 77.6
"6153" "PZE-101116556" 1 77.6
"5834" "PZE-101108521" 1 77.6
"5680" "PZE-101105381" 1 77.6
"6129" "PZE-101116098" 1 77.6
"5985" "PZE-101111946" 1 77.6
"6141" "PZE-101116373" 1 77.6
"5674" "PZE-101105125" 1 77.6
"6378" "PZE-101122121" 1 77.6
"5675" "PZE-101105134" 1 77.6
"5787" "PZE-101107461" 1 77.7
"6337" "PZE-101121038" 1 77.7
"5967" "PZE-101111526" 1 77.7
"5587" "PZE-101102931" 1 77.7
"5980" "PZE-101111819" 1 77.7
"5968" "PZE-101111529" 1 77.7
"5959" "PZE-101111506" 1 77.7
"5639" "PZE-101104391" 1 77.7
"5984" "PZE-101111889" 1 77.7
"6156" "PZE-101116803" 1 77.7
"5733" "PZE-101106261" 1 77.7
"6453" "PZE-101123702" 1 77.7
"5632" "PZE-101104300" 1 77.7
"5737" "PZE-101106362" 1 77.8
"6354" "PZE-101121408" 1 77.8
"5869" "PZE-101109236" 1 77.8
"5800" "PZE-101107894" 1 77.8
"6353" "PZE-101121405" 1 77.8
"6356" "PZE-101121415" 1 77.8
"5854" "PZE-101109004" 1 77.8
"6219" "PZE-101117969" 1 77.9
"5870" "PZE-101109257" 1 77.9
"6195" "PZE-101117595" 1 77.9
"5877" "PZE-101109382" 1 77.9
"6226" "PZE-101118086" 1 77.9
"5873" "PZE-101109357" 1 77.9
"6175" "PZE-101117125" 1 77.9
"6223" "PZE-101118034" 1 77.9
"5909" "PZE-101110193" 1 77.9
"5886" "PZE-101109549" 1 77.9
"6221" "PZE-101118025" 1 77.9
"6228" "PZE-101118148" 1 77.9
"6376" "PZE-101122041" 1 77.9
"5881" "PZE-101109428" 1 77.9
"5746" "PZE-101106625" 1 77.9
"6657" "PZE-101128433" 1 77.9
"5802" "PZE-101107898" 1 77.9
"5804" "PZE-101107951" 1 77.9
"5868" "PZE-101109217" 1 77.9
"5665" "PZE-101104902" 1 77.9
"6227" "PZE-101118110" 1 77.9
"5782" "PZE-101107323" 1 78
"6577" "PZE-101126355" 1 78
"6578" "PZE-101126359" 1 78
"5727" "PZE-101106199" 1 78
"5919" "PZE-101110381" 1 78
"5955" "PZE-101111458" 1 78
"6545" "PZE-101125465" 1 78
"5922" "PZE-101110485" 1 78
"5599" "PZE-101103377" 1 78
"6197" "PZE-101117611" 1 78
"6203" "PZE-101117638" 1 78
"6205" "PZE-101117753" 1 78
"6178" "PZE-101117218" 1 78
"5940" "PZE-101111112" 1 78
"5764" "PZE-101106851" 1 78
"5729" "PZE-101106203" 1 78
"5860" "PZE-101109101" 1 78
"5913" "PZE-101110237" 1 78
"5726" "PZE-101106191" 1 78
"6245" "PZE-101118612" 1 78
"6238" "PZE-101118398" 1 78
"5875" "PZE-101109380" 1 78
"6579" "PZE-101126373" 1 78
"5989" "PZE-101112047" 1 78
"5866" "PZE-101109213" 1 78
"6168" "PZE-101117011" 1 78
"6132" "PZE-101116234" 1 78.1
"6503" "PZE-101124765" 1 78.1
"6152" "PZE-101116550" 1 78.1
"5840" "PZE-101108727" 1 78.1
"6251" "PZE-101118762" 1 78.1
"6363" "PZE-101121678" 1 78.1
"5852" "PZE-101108994" 1 78.1
"6338" "PZE-101121054" 1 78.1
"5850" "PZE-101108964" 1 78.1
"6131" "PZE-101116177" 1 78.1
"5839" "PZE-101108723" 1 78.1
"5759" "PZE-101106805" 1 78.1
"5843" "PZE-101108757" 1 78.1
"6320" "PZE-101120516" 1 78.1
"5847" "PZE-101108865" 1 78.1
"5744" "PZE-101106605" 1 78.1
"5853" "PZE-101108995" 1 78.1
"6365" "PZE-101121742" 1 78.1
"5841" "PZE-101108732" 1 78.1
"6055" "PZE-101113278" 1 78.1
"6336" "PZE-101121013" 1 78.1
"5845" "PZE-101108844" 1 78.1
"6208" "PZE-101117823" 1 78.2
"6209" "PZE-101117835" 1 78.2
"6184" "PZE-101117371" 1 78.2
"6323" "PZE-101120556" 1 78.2
"5743" "PZE-101106564" 1 78.2
"6215" "PZE-101117896" 1 78.2
"6549" "PZE-101125562" 1 78.2
"5594" "PZE-101103210" 1 78.2
"5833" "PZE-101108517" 1 78.2
"6548" "PZE-101125549" 1 78.2
"6502" "PZE-101124764" 1 78.2
"6524" "PZE-101125090" 1 78.2
"5855" "PZE-101109014" 1 78.2
"6576" "PZE-101126335" 1 78.2
"6332" "PZE-101120882" 1 78.2
"6222" "PZE-101118027" 1 78.2
"6214" "PZE-101117891" 1 78.2
"6167" "PZE-101116950" 1 78.2
"6165" "PZE-101116920" 1 78.2
"5923" "PZE-101110492" 1 78.2
"5828" "PZE-101108339" 1 78.2
"6544" "PZE-101125458" 1 78.2
"6212" "PZE-101117887" 1 78.2
"5763" "PZE-101106839" 1 78.3
"6415" "PZE-101122854" 1 78.3
"5986" "PZE-101111947" 1 78.3
"5723" "PZE-101106182" 1 78.3
"6417" "PZE-101122914" 1 78.3
"6430" "PZE-101123171" 1 78.3
"6333" "PZE-101120982" 1 78.3
"6416" "PZE-101122861" 1 78.3
"5754" "PZE-101106724" 1 78.3
"5775" "PZE-101107138" 1 78.3
"5774" "PZE-101107094" 1 78.3
"6342" "PZE-101121077" 1 78.3
"6275" "PZE-101119317" 1 78.4
"6007" "PZE-101112411" 1 78.4
"6169" "PZE-101117015" 1 78.4
"6457" "PZE-101123981" 1 78.4
"6460" "PZE-101124013" 1 78.4
"5724" "PZE-101106188" 1 78.4
"6172" "PZE-101117024" 1 78.4
"5895" "PZE-101109763" 1 78.4
"5711" "PZE-101106033" 1 78.4
"5996" "PZE-101112285" 1 78.4
"6000" "PZE-101112306" 1 78.4
"6170" "PZE-101117018" 1 78.4
"6319" "PZE-101120514" 1 78.4
"5943" "PZE-101111129" 1 78.4
"5685" "PZE-101105436" 1 78.4
"5942" "PZE-101111128" 1 78.4
"6316" "PZE-101120408" 1 78.4
"5589" "PZE-101103076" 1 78.4
"5691" "PZE-101105475" 1 78.4
"6262" "PZE-101118964" 1 78.4
"6009" "PZE-101112415" 1 78.4
"6270" "PZE-101119153" 1 78.4
"6008" "PZE-101112414" 1 78.4
"6016" "PZE-101112569" 1 78.4
"5671" "PZE-101104989" 1 78.4
"6015" "PZE-101112564" 1 78.4
"6171" "PZE-101117023" 1 78.4
"6010" "PZE-101112417" 1 78.4
"5944" "PZE-101111141" 1 78.4
"6321" "PZE-101120534" 1 78.4
"6005" "PZE-101112384" 1 78.4
"6454" "PZE-101123927" 1 78.4
"5807" "PZE-101107976" 1 78.4
"6334" "PZE-101120998" 1 78.4
"5889" "PZE-101109571" 1 78.4
"5894" "PZE-101109710" 1 78.4
"5893" "PZE-101109663" 1 78.4
"6012" "PZE-101112422" 1 78.4
"6435" "PZE-101123294" 1 78.4
"5874" "PZE-101109358" 1 78.4
"6475" "PZE-101124255" 1 78.5
"5716" "PZE-101106075" 1 78.5
"6252" "PZE-101118763" 1 78.5
"6372" "PZE-101121877" 1 78.5
"5702" "PZE-101105796" 1 78.5
"5704" "PZE-101105913" 1 78.5
"6407" "PZE-101122766" 1 78.5
"5707" "PZE-101105983" 1 78.5
"5717" "PZE-101106079" 1 78.5
"5706" "PZE-101105979" 1 78.5
"6325" "PZE-101120645" 1 78.5
"5872" "PZE-101109356" 1 78.5
"5718" "PZE-101106080" 1 78.5
"5722" "PZE-101106156" 1 78.5
"5598" "PZE-101103316" 1 78.5
"5705" "PZE-101105978" 1 78.5
"5709" "PZE-101105993" 1 78.5
"5713" "PZE-101106062" 1 78.5
"5719" "PZE-101106101" 1 78.5
"6509" "PZE-101124812" 1 78.5
"5788" "PZE-101107524" 1 78.5
"5714" "PZE-101106063" 1 78.5
"5720" "PZE-101106143" 1 78.5
"5712" "PZE-101106034" 1 78.5
"6249" "PZE-101118734" 1 78.5
"5925" "PZE-101110644" 1 78.5
"6157" "PZE-101116817" 1 78.5
"5721" "PZE-101106147" 1 78.5
"5801" "PZE-101107897" 1 78.6
"6077" "PZE-101113850" 1 78.6
"6029" "PZE-101112730" 1 78.6
"6034" "PZE-101112763" 1 78.6
"6082" "PZE-101114075" 1 78.6
"6044" "PZE-101113007" 1 78.6
"6482" "PZE-101124388" 1 78.6
"6074" "PZE-101113786" 1 78.6
"5851" "PZE-101108989" 1 78.6
"5964" "PZE-101111520" 1 78.6
"6081" "PZE-101114062" 1 78.6
"5803" "PZE-101107905" 1 78.6
"6068" "PZE-101113653" 1 78.6
"6519" "PZE-101124935" 1 78.6
"6464" "PZE-101124105" 1 78.6
"6033" "PZE-101112762" 1 78.6
"6389" "PZE-101122455" 1 78.6
"6032" "PZE-101112754" 1 78.6
"6048" "PZE-101113262" 1 78.6
"6076" "PZE-101113815" 1 78.6
"6050" "PZE-101113265" 1 78.6
"6280" "PZE-101119511" 1 78.6
"6030" "PZE-101112734" 1 78.6
"6031" "PZE-101112737" 1 78.6
"6049" "PZE-101113263" 1 78.6
"6059" "PZE-101113423" 1 78.6
"6075" "PZE-101113797" 1 78.6
"6037" "PZE-101112803" 1 78.6
"6094" "PZE-101114791" 1 78.6
"6028" "PZE-101112729" 1 78.6
"5858" "PZE-101109084" 1 78.6
"5750" "PZE-101106680" 1 78.6
"6078" "PZE-101113993" 1 78.6
"5752" "PZE-101106701" 1 78.6
"5751" "PZE-101106689" 1 78.6
"6123" "PZE-101115855" 1 78.6
"6070" "PZE-101113689" 1 78.6
